L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,Prof,MAU1,MAU2,CAPEX
120,35,8,800,150,15000,600,0,1,1,1,1562.4,22.956,0.84381,0.82354,255.1
140,35,8,800,150,15000,600,0,1,1,1,2007.6,22.553,0.83136,0.86296,266.34
160,35,8,800,150,15000,600,0,1,1,1,2463.3,22.15,0.8188,0.88419,277.59
180,35,8,800,150,15000,600,0,1,1,1,2928.6,21.747,0.8061,0.89588,288.84
160,20,11,800,150,15000,600,0,1,1,1,1038.1,22.841,0.84027,0.89025,258.31
180,20,11,800,150,15000,600,0,1,1,1,1280.5,22.524,0.83047,0.90289,267.15
140,25,11,800,150,15000,600,0,1,1,1,1189.4,22.604,0.83293,0.8634,264.94
160,25,11,800,150,15000,600,0,1,1,1,1497.4,22.208,0.8206,0.88471,275.98
180,25,11,800,150,15000,600,0,1,1,1,1811.8,21.812,0.80815,0.89648,287.03
120,30,11,800,150,15000,600,0,1,1,1,1220.5,22.524,0.83047,0.81983,267.15
140,30,11,800,150,15000,600,0,1,1,1,1592.4,22.049,0.81563,0.85848,280.4
160,30,11,800,150,15000,600,0,1,1,1,1973.3,21.574,0.80062,0.87889,293.66
180,30,11,800,150,15000,600,0,1,1,1,2362.1,21.099,0.78543,0.8897,306.91
120,35,11,800,150,15000,600,0,1,1,1,1562.4,22.049,0.81563,0.8156,280.4
140,35,11,800,150,15000,600,0,1,1,1,2007.6,21.495,0.7981,0.85333,295.87
160,35,11,800,150,15000,600,0,1,1,1,2463.3,20.941,0.78032,0.87276,311.33
180,35,11,800,150,15000,600,0,1,1,1,2928.6,20.386,0.76227,0.88251,326.79
160,20,14,800,150,15000,600,0,1,1,1,1038.1,22.15,0.8188,0.88419,277.59
180,20,14,800,150,15000,600,0,1,1,1,1280.5,21.747,0.8061,0.89588,288.84
140,25,14,800,150,15000,600,0,1,1,1,1189.4,21.848,0.80929,0.85664,286.03
160,25,14,800,150,15000,600,0,1,1,1,1497.4,21.344,0.79328,0.87669,300.08
180,25,14,800,150,15000,600,0,1,1,1,1811.8,20.84,0.77706,0.88713,314.14
120,30,14,800,150,15000,600,0,1,1,1,1220.5,21.747,0.8061,0.81282,288.84
140,30,14,800,150,15000,600,0,1,1,1,1592.4,21.142,0.78681,0.84994,305.71
160,30,14,800,150,15000,600,0,1,1,1,1973.3,20.537,0.76722,0.86869,322.57
180,30,14,800,150,15000,600,0,1,1,1,2362.1,19.933,0.7473,0.87773,339.44
120,35,14,800,150,15000,600,0,1,1,1,1562.4,21.142,0.78681,0.80706,305.71
140,35,14,800,150,15000,600,0,1,1,1,2007.6,20.437,0.76392,0.84286,325.39
160,35,14,800,150,15000,600,0,1,1,1,2463.3,19.731,0.74059,0.86016,345.07
180,35,14,800,150,15000,600,0,1,1,1,2928.6,19.026,0.71679,0.86761,364.75
180,20,8,400,250,15000,600,0,1,1,1,1085.9,23.302,0.82153,0.90948,237.65
160,25,8,400,250,15000,600,0,1,1,1,1302.8,23.071,0.81449,0.89219,244.08
180,25,8,400,250,15000,600,0,1,1,1,1617.2,22.783,0.80564,0.90513,252.11
120,30,8,400,250,15000,600,0,1,1,1,1025.9,23.302,0.82153,0.82642,237.65
140,30,8,400,250,15000,600,0,1,1,1,1397.9,22.956,0.81096,0.86642,247.29
160,30,8,400,250,15000,600,0,1,1,1,1778.7,22.611,0.8003,0.88827,256.93
180,30,8,400,250,15000,600,0,1,1,1,2167.5,22.265,0.78955,0.9006,266.57
120,35,8,400,250,15000,600,0,1,1,1,1367.9,22.956,0.81096,0.82354,247.29
140,35,8,400,250,15000,600,0,1,1,1,1813,22.553,0.79851,0.86296,258.53
160,35,8,400,250,15000,600,0,1,1,1,2268.8,22.15,0.78594,0.88419,269.78
180,35,8,400,250,15000,600,0,1,1,1,2734,21.747,0.77325,0.89588,281.03
180,20,11,400,250,15000,600,0,1,1,1,1085.9,22.524,0.79762,0.90289,259.34
160,25,11,400,250,15000,600,0,1,1,1,1302.8,22.208,0.78775,0.88471,268.17
180,25,11,400,250,15000,600,0,1,1,1,1617.2,21.812,0.7753,0.89648,279.22
120,30,11,400,250,15000,600,0,1,1,1,1025.9,22.524,0.79762,0.81983,259.34
140,30,11,400,250,15000,600,0,1,1,1,1397.9,22.049,0.78278,0.85848,272.59
160,30,11,400,250,15000,600,0,1,1,1,1778.7,21.574,0.76777,0.87889,285.85
180,30,11,400,250,15000,600,0,1,1,1,2167.5,21.099,0.75257,0.8897,299.1
120,35,11,400,250,15000,600,0,1,1,1,1367.9,22.049,0.78278,0.8156,272.59
140,35,11,400,250,15000,600,0,1,1,1,1813,21.495,0.76525,0.85333,288.05
160,35,11,400,250,15000,600,0,1,1,1,2268.8,20.941,0.74746,0.87276,303.52
180,35,11,400,250,15000,600,0,1,1,1,2734,20.386,0.72942,0.88251,318.98
180,20,14,400,250,15000,600,0,1,1,1,1085.9,21.747,0.77325,0.89588,281.03
160,25,14,400,250,15000,600,0,1,1,1,1302.8,21.344,0.76042,0.87669,292.27
180,25,14,400,250,15000,600,0,1,1,1,1617.2,20.84,0.7442,0.88713,306.33
120,30,14,400,250,15000,600,0,1,1,1,1025.9,21.747,0.77325,0.81282,281.03
140,30,14,400,250,15000,600,0,1,1,1,1397.9,21.142,0.75396,0.84994,297.89
160,30,14,400,250,15000,600,0,1,1,1,1778.7,20.537,0.73437,0.86869,314.76
180,30,14,400,250,15000,600,0,1,1,1,2167.5,19.933,0.71445,0.87773,331.63
120,35,14,400,250,15000,600,0,1,1,1,1367.9,21.142,0.75396,0.80706,297.89
140,35,14,400,250,15000,600,0,1,1,1,1813,20.437,0.73107,0.84286,317.57
160,35,14,400,250,15000,600,0,1,1,1,2268.8,19.731,0.70774,0.86016,337.25
180,35,14,400,250,15000,600,0,1,1,1,2734,19.026,0.68393,0.86761,356.93
180,20,8,600,250,15000,600,0,1,1,1,1082.9,23.302,0.83696,0.90948,242.36
160,25,8,600,250,15000,600,0,1,1,1,1299.9,23.071,0.82992,0.89219,248.78
180,25,8,600,250,15000,600,0,1,1,1,1614.3,22.783,0.82107,0.90513,256.82
120,30,8,600,250,15000,600,0,1,1,1,1022.9,23.302,0.83696,0.82642,242.36
140,30,8,600,250,15000,600,0,1,1,1,1394.9,22.956,0.82639,0.86642,252
160,30,8,600,250,15000,600,0,1,1,1,1775.7,22.611,0.81573,0.88827,261.64
180,30,8,600,250,15000,600,0,1,1,1,2164.5,22.265,0.80498,0.9006,271.27
120,35,8,600,250,15000,600,0,1,1,1,1364.9,22.956,0.82639,0.82354,252
140,35,8,600,250,15000,600,0,1,1,1,1810,22.553,0.81394,0.86296,263.24
160,35,8,600,250,15000,600,0,1,1,1,2265.8,22.15,0.80137,0.88419,274.49
180,35,8,600,250,15000,600,0,1,1,1,2731.1,21.747,0.78868,0.89588,285.73
180,20,11,600,250,15000,600,0,1,1,1,1082.9,22.524,0.81305,0.90289,264.05
160,25,11,600,250,15000,600,0,1,1,1,1299.9,22.208,0.80318,0.88471,272.88
180,25,11,600,250,15000,600,0,1,1,1,1614.3,21.812,0.79073,0.89648,283.93
120,30,11,600,250,15000,600,0,1,1,1,1022.9,22.524,0.81305,0.81983,264.05
140,30,11,600,250,15000,600,0,1,1,1,1394.9,22.049,0.79821,0.85848,277.3
160,30,11,600,250,15000,600,0,1,1,1,1775.7,21.574,0.7832,0.87889,290.55
180,30,11,600,250,15000,600,0,1,1,1,2164.5,21.099,0.768,0.8897,303.81
120,35,11,600,250,15000,600,0,1,1,1,1364.9,22.049,0.79821,0.8156,277.3
140,35,11,600,250,15000,600,0,1,1,1,1810,21.495,0.78068,0.85333,292.76
160,35,11,600,250,15000,600,0,1,1,1,2265.8,20.941,0.7629,0.87276,308.23
180,35,11,600,250,15000,600,0,1,1,1,2731.1,20.386,0.74485,0.88251,323.69
180,20,14,600,250,15000,600,0,1,1,1,1082.9,21.747,0.78868,0.89588,285.73
160,25,14,600,250,15000,600,0,1,1,1,1299.9,21.344,0.77585,0.87669,296.98
180,25,14,600,250,15000,600,0,1,1,1,1614.3,20.84,0.75963,0.88713,311.04
120,30,14,600,250,15000,600,0,1,1,1,1022.9,21.747,0.78868,0.81282,285.73
140,30,14,600,250,15000,600,0,1,1,1,1394.9,21.142,0.76939,0.84994,302.6
160,30,14,600,250,15000,600,0,1,1,1,1775.7,20.537,0.7498,0.86869,319.47
180,30,14,600,250,15000,600,0,1,1,1,2164.5,19.933,0.72988,0.87773,336.34
120,35,14,600,250,15000,600,0,1,1,1,1364.9,21.142,0.76939,0.80706,302.6
140,35,14,600,250,15000,600,0,1,1,1,1810,20.437,0.7465,0.84286,322.28
160,35,14,600,250,15000,600,0,1,1,1,2265.8,19.731,0.72317,0.86016,341.96
180,35,14,600,250,15000,600,0,1,1,1,2731.1,19.026,0.69936,0.86761,361.64
180,20,8,800,250,15000,600,0,1,1,1,1080.5,23.302,0.85239,0.90948,247.06
160,25,8,800,250,15000,600,0,1,1,1,1297.4,23.071,0.84535,0.89219,253.49
180,25,8,800,250,15000,600,0,1,1,1,1611.8,22.783,0.8365,0.90513,261.52
120,30,8,800,250,15000,600,0,1,1,1,1020.5,23.302,0.85239,0.82642,247.06
140,30,8,800,250,15000,600,0,1,1,1,1392.4,22.956,0.84182,0.86642,256.7
160,30,8,800,250,15000,600,0,1,1,1,1773.3,22.611,0.83116,0.88827,266.34
180,30,8,800,250,15000,600,0,1,1,1,2162.1,22.265,0.82041,0.9006,275.98
120,35,8,800,250,15000,600,0,1,1,1,1362.4,22.956,0.84182,0.82354,256.7
140,35,8,800,250,15000,600,0,1,1,1,1807.6,22.553,0.82937,0.86296,267.95
160,35,8,800,250,15000,600,0,1,1,1,2263.3,22.15,0.8168,0.88419,279.2
180,35,8,800,250,15000,600,0,1,1,1,2728.6,21.747,0.80411,0.89588,290.44
180,20,11,800,250,15000,600,0,1,1,1,1080.5,22.524,0.82848,0.90289,268.75
160,25,11,800,250,15000,600,0,1,1,1,1297.4,22.208,0.81861,0.88471,277.59
180,25,11,800,250,15000,600,0,1,1,1,1611.8,21.812,0.80616,0.89648,288.63
120,30,11,800,250,15000,600,0,1,1,1,1020.5,22.524,0.82848,0.81983,268.75
140,30,11,800,250,15000,600,0,1,1,1,1392.4,22.049,0.81364,0.85848,282.01
160,30,11,800,250,15000,600,0,1,1,1,1773.3,21.574,0.79863,0.87889,295.26
180,30,11,800,250,15000,600,0,1,1,1,2162.1,21.099,0.78343,0.8897,308.52
120,35,11,800,250,15000,600,0,1,1,1,1362.4,22.049,0.81364,0.8156,282.01
140,35,11,800,250,15000,600,0,1,1,1,1807.6,21.495,0.79611,0.85333,297.47
160,35,11,800,250,15000,600,0,1,1,1,2263.3,20.941,0.77833,0.87276,312.93
180,35,11,800,250,15000,600,0,1,1,1,2728.6,20.386,0.76028,0.88251,328.4
180,20,14,800,250,15000,600,0,1,1,1,1080.5,21.747,0.80411,0.89588,290.44
160,25,14,800,250,15000,600,0,1,1,1,1297.4,21.344,0.79129,0.87669,301.69
180,25,14,800,250,15000,600,0,1,1,1,1611.8,20.84,0.77506,0.88713,315.74
120,30,14,800,250,15000,600,0,1,1,1,1020.5,21.747,0.80411,0.81282,290.44
140,30,14,800,250,15000,600,0,1,1,1,1392.4,21.142,0.78482,0.84994,307.31
160,30,14,800,250,15000,600,0,1,1,1,1773.3,20.537,0.76523,0.86869,324.18
180,30,14,800,250,15000,600,0,1,1,1,2162.1,19.933,0.74531,0.87773,341.05
120,35,14,800,250,15000,600,0,1,1,1,1362.4,21.142,0.78482,0.80706,307.31
140,35,14,800,250,15000,600,0,1,1,1,1807.6,20.437,0.76193,0.84286,326.99
160,35,14,800,250,15000,600,0,1,1,1,2263.3,19.731,0.7386,0.86016,346.67
180,35,14,800,250,15000,600,0,1,1,1,2728.6,19.026,0.7148,0.86761,366.35
160,25,8,400,350,15000,600,0,1,1,1,1102.8,23.071,0.8125,0.89219,245.68
180,25,8,400,350,15000,600,0,1,1,1,1417.2,22.783,0.80365,0.90513,253.71
140,30,8,400,350,15000,600,0,1,1,1,1197.9,22.956,0.80896,0.86642,248.89
160,30,8,400,350,15000,600,0,1,1,1,1578.7,22.611,0.7983,0.88827,258.53
180,30,8,400,350,15000,600,0,1,1,1,1967.5,22.265,0.78755,0.9006,268.17
120,35,8,400,350,15000,600,0,1,1,1,1167.9,22.956,0.80896,0.82354,248.89
140,35,8,400,350,15000,600,0,1,1,1,1613,22.553,0.79652,0.86296,260.14
160,35,8,400,350,15000,600,0,1,1,1,2068.8,22.15,0.78395,0.88419,271.38
180,35,8,400,350,15000,600,0,1,1,1,2534,21.747,0.77126,0.89588,282.63
160,25,11,400,350,15000,600,0,1,1,1,1102.8,22.208,0.78575,0.88471,269.78
180,25,11,400,350,15000,600,0,1,1,1,1417.2,21.812,0.77331,0.89648,280.82
140,30,11,400,350,15000,600,0,1,1,1,1197.9,22.049,0.78079,0.85848,274.2
160,30,11,400,350,15000,600,0,1,1,1,1578.7,21.574,0.76578,0.87889,287.45
180,30,11,400,350,15000,600,0,1,1,1,1967.5,21.099,0.75058,0.8897,300.7
120,35,11,400,350,15000,600,0,1,1,1,1167.9,22.049,0.78079,0.8156,274.2
140,35,11,400,350,15000,600,0,1,1,1,1613,21.495,0.76326,0.85333,289.66
160,35,11,400,350,15000,600,0,1,1,1,2068.8,20.941,0.74547,0.87276,305.12
180,35,11,400,350,15000,600,0,1,1,1,2534,20.386,0.72743,0.88251,320.59
160,25,14,400,350,15000,600,0,1,1,1,1102.8,21.344,0.75843,0.87669,293.88
180,25,14,400,350,15000,600,0,1,1,1,1417.2,20.84,0.74221,0.88713,307.93
140,30,14,400,350,15000,600,0,1,1,1,1197.9,21.142,0.75197,0.84994,299.5
160,30,14,400,350,15000,600,0,1,1,1,1578.7,20.537,0.73238,0.86869,316.37
180,30,14,400,350,15000,600,0,1,1,1,1967.5,19.933,0.71246,0.87773,333.24
120,35,14,400,350,15000,600,0,1,1,1,1167.9,21.142,0.75197,0.80706,299.5
140,35,14,400,350,15000,600,0,1,1,1,1613,20.437,0.72908,0.84286,319.18
160,35,14,400,350,15000,600,0,1,1,1,2068.8,19.731,0.70574,0.86016,338.86
180,35,14,400,350,15000,600,0,1,1,1,2534,19.026,0.68194,0.86761,358.54
160,25,8,600,350,15000,600,0,1,1,1,1099.9,23.071,0.82793,0.89219,250.39
180,25,8,600,350,15000,600,0,1,1,1,1414.3,22.783,0.81908,0.90513,258.42
140,30,8,600,350,15000,600,0,1,1,1,1194.9,22.956,0.8244,0.86642,253.6
160,30,8,600,350,15000,600,0,1,1,1,1575.7,22.611,0.81373,0.88827,263.24
180,30,8,600,350,15000,600,0,1,1,1,1964.5,22.265,0.80299,0.9006,272.88
120,35,8,600,350,15000,600,0,1,1,1,1164.9,22.956,0.8244,0.82354,253.6
140,35,8,600,350,15000,600,0,1,1,1,1610,22.553,0.81195,0.86296,264.85
160,35,8,600,350,15000,600,0,1,1,1,2065.8,22.15,0.79938,0.88419,276.09
180,35,8,600,350,15000,600,0,1,1,1,2531.1,21.747,0.78669,0.89588,287.34
160,25,11,600,350,15000,600,0,1,1,1,1099.9,22.208,0.80118,0.88471,274.49
180,25,11,600,350,15000,600,0,1,1,1,1414.3,21.812,0.78874,0.89648,285.53
140,30,11,600,350,15000,600,0,1,1,1,1194.9,22.049,0.79622,0.85848,278.9
160,30,11,600,350,15000,600,0,1,1,1,1575.7,21.574,0.78121,0.87889,292.16
180,30,11,600,350,15000,600,0,1,1,1,1964.5,21.099,0.76601,0.8897,305.41
120,35,11,600,350,15000,600,0,1,1,1,1164.9,22.049,0.79622,0.8156,278.9
140,35,11,600,350,15000,600,0,1,1,1,1610,21.495,0.77869,0.85333,294.37
160,35,11,600,350,15000,600,0,1,1,1,2065.8,20.941,0.7609,0.87276,309.83
180,35,11,600,350,15000,600,0,1,1,1,2531.1,20.386,0.74286,0.88251,325.29
160,25,14,600,350,15000,600,0,1,1,1,1099.9,21.344,0.77386,0.87669,298.58
180,25,14,600,350,15000,600,0,1,1,1,1414.3,20.84,0.75764,0.88713,312.64
140,30,14,600,350,15000,600,0,1,1,1,1194.9,21.142,0.7674,0.84994,304.21
160,30,14,600,350,15000,600,0,1,1,1,1575.7,20.537,0.74781,0.86869,321.08
180,30,14,600,350,15000,600,0,1,1,1,1964.5,19.933,0.72789,0.87773,337.94
120,35,14,600,350,15000,600,0,1,1,1,1164.9,21.142,0.7674,0.80706,304.21
140,35,14,600,350,15000,600,0,1,1,1,1610,20.437,0.74451,0.84286,323.89
160,35,14,600,350,15000,600,0,1,1,1,2065.8,19.731,0.72118,0.86016,343.57
180,35,14,600,350,15000,600,0,1,1,1,2531.1,19.026,0.69737,0.86761,363.25
160,25,8,800,350,15000,600,0,1,1,1,1097.4,23.071,0.84336,0.89219,255.1
180,25,8,800,350,15000,600,0,1,1,1,1411.8,22.783,0.83451,0.90513,263.13
140,30,8,800,350,15000,600,0,1,1,1,1192.4,22.956,0.83983,0.86642,258.31
160,30,8,800,350,15000,600,0,1,1,1,1573.3,22.611,0.82917,0.88827,267.95
180,30,8,800,350,15000,600,0,1,1,1,1962.1,22.265,0.81842,0.9006,277.59
120,35,8,800,350,15000,600,0,1,1,1,1162.4,22.956,0.83983,0.82354,258.31
140,35,8,800,350,15000,600,0,1,1,1,1607.6,22.553,0.82738,0.86296,269.55
160,35,8,800,350,15000,600,0,1,1,1,2063.3,22.15,0.81481,0.88419,280.8
180,35,8,800,350,15000,600,0,1,1,1,2528.6,21.747,0.80212,0.89588,292.05
160,25,11,800,350,15000,600,0,1,1,1,1097.4,22.208,0.81662,0.88471,279.19
180,25,11,800,350,15000,600,0,1,1,1,1411.8,21.812,0.80417,0.89648,290.24
140,30,11,800,350,15000,600,0,1,1,1,1192.4,22.049,0.81165,0.85848,283.61
160,30,11,800,350,15000,600,0,1,1,1,1573.3,21.574,0.79664,0.87889,296.87
180,30,11,800,350,15000,600,0,1,1,1,1962.1,21.099,0.78144,0.8897,310.12
120,35,11,800,350,15000,600,0,1,1,1,1162.4,22.049,0.81165,0.8156,283.61
140,35,11,800,350,15000,600,0,1,1,1,1607.6,21.495,0.79412,0.85333,299.08
160,35,11,800,350,15000,600,0,1,1,1,2063.3,20.941,0.77633,0.87276,314.54
180,35,11,800,350,15000,600,0,1,1,1,2528.6,20.386,0.75829,0.88251,330
160,25,14,800,350,15000,600,0,1,1,1,1097.4,21.344,0.78929,0.87669,303.29
180,25,14,800,350,15000,600,0,1,1,1,1411.8,20.84,0.77307,0.88713,317.35
140,30,14,800,350,15000,600,0,1,1,1,1192.4,21.142,0.78283,0.84994,308.92
160,30,14,800,350,15000,600,0,1,1,1,1573.3,20.537,0.76324,0.86869,325.78
180,30,14,800,350,15000,600,0,1,1,1,1962.1,19.933,0.74332,0.87773,342.65
120,35,14,800,350,15000,600,0,1,1,1,1162.4,21.142,0.78283,0.80706,308.92
140,35,14,800,350,15000,600,0,1,1,1,1607.6,20.437,0.75994,0.84286,328.6
160,35,14,800,350,15000,600,0,1,1,1,2063.3,19.731,0.73661,0.86016,348.28
180,35,14,800,350,15000,600,0,1,1,1,2528.6,19.026,0.7128,0.86761,367.96
160,20,8,400,150,25000,600,0,1,1,1,1043.5,23.532,0.83046,0.89597,277.77
180,20,8,400,150,25000,600,0,1,1,1,1285.9,23.302,0.82346,0.90948,284.19
140,25,8,400,150,25000,600,0,1,1,1,1194.9,23.359,0.82521,0.86977,282.59
160,25,8,400,150,25000,600,0,1,1,1,1502.8,23.071,0.81642,0.89219,290.62
180,25,8,400,150,25000,600,0,1,1,1,1817.2,22.783,0.80756,0.90513,298.65
120,30,8,400,150,25000,600,0,1,1,1,1225.9,23.302,0.82346,0.82642,284.19
140,30,8,400,150,25000,600,0,1,1,1,1597.9,22.956,0.81288,0.86642,293.83
160,30,8,400,150,25000,600,0,1,1,1,1978.7,22.611,0.80222,0.88827,303.47
180,30,8,400,150,25000,600,0,1,1,1,2367.5,22.265,0.79147,0.9006,313.11
120,35,8,400,150,25000,600,0,1,1,1,1567.9,22.956,0.81288,0.82354,293.83
140,35,8,400,150,25000,600,0,1,1,1,2013,22.553,0.80044,0.86296,305.08
160,35,8,400,150,25000,600,0,1,1,1,2468.8,22.15,0.78787,0.88419,316.32
180,35,8,400,150,25000,600,0,1,1,1,2934,21.747,0.77517,0.89588,327.57
160,20,11,400,150,25000,600,0,1,1,1,1043.5,22.841,0.80934,0.89025,297.05
180,20,11,400,150,25000,600,0,1,1,1,1285.9,22.524,0.79954,0.90289,305.88
140,25,11,400,150,25000,600,0,1,1,1,1194.9,22.604,0.802,0.8634,303.67
160,25,11,400,150,25000,600,0,1,1,1,1502.8,22.208,0.78967,0.88471,314.72
180,25,11,400,150,25000,600,0,1,1,1,1817.2,21.812,0.77722,0.89648,325.76
120,30,11,400,150,25000,600,0,1,1,1,1225.9,22.524,0.79954,0.81983,305.88
140,30,11,400,150,25000,600,0,1,1,1,1597.9,22.049,0.78471,0.85848,319.14
160,30,11,400,150,25000,600,0,1,1,1,1978.7,21.574,0.76969,0.87889,332.39
180,30,11,400,150,25000,600,0,1,1,1,2367.5,21.099,0.7545,0.8897,345.64
120,35,11,400,150,25000,600,0,1,1,1,1567.9,22.049,0.78471,0.8156,319.14
140,35,11,400,150,25000,600,0,1,1,1,2013,21.495,0.76717,0.85333,334.6
160,35,11,400,150,25000,600,0,1,1,1,2468.8,20.941,0.74939,0.87276,350.06
180,35,11,400,150,25000,600,0,1,1,1,2934,20.386,0.73134,0.88251,365.53
160,20,14,400,150,25000,600,0,1,1,1,1043.5,22.15,0.78787,0.88419,316.32
180,20,14,400,150,25000,600,0,1,1,1,1285.9,21.747,0.77517,0.89588,327.57
140,25,14,400,150,25000,600,0,1,1,1,1194.9,21.848,0.77836,0.85664,324.76
160,25,14,400,150,25000,600,0,1,1,1,1502.8,21.344,0.76235,0.87669,338.82
180,25,14,400,150,25000,600,0,1,1,1,1817.2,20.84,0.74613,0.88713,352.87
120,30,14,400,150,25000,600,0,1,1,1,1225.9,21.747,0.77517,0.81282,327.57
140,30,14,400,150,25000,600,0,1,1,1,1597.9,21.142,0.75589,0.84994,344.44
160,30,14,400,150,25000,600,0,1,1,1,1978.7,20.537,0.73629,0.86869,361.31
180,30,14,400,150,25000,600,0,1,1,1,2367.5,19.933,0.71637,0.87773,378.18
120,35,14,400,150,25000,600,0,1,1,1,1567.9,21.142,0.75589,0.80706,344.44
140,35,14,400,150,25000,600,0,1,1,1,2013,20.437,0.733,0.84286,364.12
160,35,14,400,150,25000,600,0,1,1,1,2468.8,19.731,0.70966,0.86016,383.8
180,35,14,400,150,25000,600,0,1,1,1,2934,19.026,0.68586,0.86761,403.48
160,20,8,600,150,25000,600,0,1,1,1,1040.5,23.532,0.84589,0.89597,282.48
180,20,8,600,150,25000,600,0,1,1,1,1282.9,23.302,0.83889,0.90948,288.9
140,25,8,600,150,25000,600,0,1,1,1,1191.9,23.359,0.84064,0.86977,287.3
160,25,8,600,150,25000,600,0,1,1,1,1499.9,23.071,0.83185,0.89219,295.33
180,25,8,600,150,25000,600,0,1,1,1,1814.3,22.783,0.82299,0.90513,303.36
120,30,8,600,150,25000,600,0,1,1,1,1222.9,23.302,0.83889,0.82642,288.9
140,30,8,600,150,25000,600,0,1,1,1,1594.9,22.956,0.82831,0.86642,298.54
160,30,8,600,150,25000,600,0,1,1,1,1975.7,22.611,0.81765,0.88827,308.18
180,30,8,600,150,25000,600,0,1,1,1,2364.5,22.265,0.8069,0.9006,317.82
120,35,8,600,150,25000,600,0,1,1,1,1564.9,22.956,0.82831,0.82354,298.54
140,35,8,600,150,25000,600,0,1,1,1,2010,22.553,0.81587,0.86296,309.79
160,35,8,600,150,25000,600,0,1,1,1,2465.8,22.15,0.8033,0.88419,321.03
180,35,8,600,150,25000,600,0,1,1,1,2931.1,21.747,0.7906,0.89588,332.28
160,20,11,600,150,25000,600,0,1,1,1,1040.5,22.841,0.82477,0.89025,301.75
180,20,11,600,150,25000,600,0,1,1,1,1282.9,22.524,0.81497,0.90289,310.59
140,25,11,600,150,25000,600,0,1,1,1,1191.9,22.604,0.81743,0.8634,308.38
160,25,11,600,150,25000,600,0,1,1,1,1499.9,22.208,0.8051,0.88471,319.43
180,25,11,600,150,25000,600,0,1,1,1,1814.3,21.812,0.79265,0.89648,330.47
120,30,11,600,150,25000,600,0,1,1,1,1222.9,22.524,0.81497,0.81983,310.59
140,30,11,600,150,25000,600,0,1,1,1,1594.9,22.049,0.80014,0.85848,323.84
160,30,11,600,150,25000,600,0,1,1,1,1975.7,21.574,0.78512,0.87889,337.1
180,30,11,600,150,25000,600,0,1,1,1,2364.5,21.099,0.76993,0.8897,350.35
120,35,11,600,150,25000,600,0,1,1,1,1564.9,22.049,0.80014,0.8156,323.84
140,35,11,600,150,25000,600,0,1,1,1,2010,21.495,0.7826,0.85333,339.31
160,35,11,600,150,25000,600,0,1,1,1,2465.8,20.941,0.76482,0.87276,354.77
180,35,11,600,150,25000,600,0,1,1,1,2931.1,20.386,0.74677,0.88251,370.23
160,20,14,600,150,25000,600,0,1,1,1,1040.5,22.15,0.8033,0.88419,321.03
180,20,14,600,150,25000,600,0,1,1,1,1282.9,21.747,0.7906,0.89588,332.28
140,25,14,600,150,25000,600,0,1,1,1,1191.9,21.848,0.79379,0.85664,329.47
160,25,14,600,150,25000,600,0,1,1,1,1499.9,21.344,0.77778,0.87669,343.52
180,25,14,600,150,25000,600,0,1,1,1,1814.3,20.84,0.76156,0.88713,357.58
120,30,14,600,150,25000,600,0,1,1,1,1222.9,21.747,0.7906,0.81282,332.28
140,30,14,600,150,25000,600,0,1,1,1,1594.9,21.142,0.77132,0.84994,349.15
160,30,14,600,150,25000,600,0,1,1,1,1975.7,20.537,0.75172,0.86869,366.02
180,30,14,600,150,25000,600,0,1,1,1,2364.5,19.933,0.73181,0.87773,382.88
120,35,14,600,150,25000,600,0,1,1,1,1564.9,21.142,0.77132,0.80706,349.15
140,35,14,600,150,25000,600,0,1,1,1,2010,20.437,0.74843,0.84286,368.83
160,35,14,600,150,25000,600,0,1,1,1,2465.8,19.731,0.72509,0.86016,388.51
180,35,14,600,150,25000,600,0,1,1,1,2931.1,19.026,0.70129,0.86761,408.19
160,20,8,800,150,25000,600,0,1,1,1,1038.1,23.532,0.86132,0.89597,287.18
180,20,8,800,150,25000,600,0,1,1,1,1280.5,23.302,0.85432,0.90948,293.61
140,25,8,800,150,25000,600,0,1,1,1,1189.4,23.359,0.85607,0.86977,292
160,25,8,800,150,25000,600,0,1,1,1,1497.4,23.071,0.84728,0.89219,300.04
180,25,8,800,150,25000,600,0,1,1,1,1811.8,22.783,0.83842,0.90513,308.07
120,30,8,800,150,25000,600,0,1,1,1,1220.5,23.302,0.85432,0.82642,293.61
140,30,8,800,150,25000,600,0,1,1,1,1592.4,22.956,0.84374,0.86642,303.25
160,30,8,800,150,25000,600,0,1,1,1,1973.3,22.611,0.83308,0.88827,312.89
180,30,8,800,150,25000,600,0,1,1,1,2362.1,22.265,0.82233,0.9006,322.53
120,35,8,800,150,25000,600,0,1,1,1,1562.4,22.956,0.84374,0.82354,303.25
140,35,8,800,150,25000,600,0,1,1,1,2007.6,22.553,0.8313,0.86296,314.49
160,35,8,800,150,25000,600,0,1,1,1,2463.3,22.15,0.81873,0.88419,325.74
180,35,8,800,150,25000,600,0,1,1,1,2928.6,21.747,0.80603,0.89588,336.99
160,20,11,800,150,25000,600,0,1,1,1,1038.1,22.841,0.8402,0.89025,306.46
180,20,11,800,150,25000,600,0,1,1,1,1280.5,22.524,0.8304,0.90289,315.3
140,25,11,800,150,25000,600,0,1,1,1,1189.4,22.604,0.83286,0.8634,313.09
